X,Y,id,id_hidra,tipo_hidra,diametro_b,cota_impla,levantamen,foto_inter,foto_exter,origem_dad,proprietar,observacoe
-8.17512439731236,40.7316500391372,"454","454","2","6","370.992","1",,FOTOS\DSC00286,"1","1",
-8.17529926761549,40.7308648397651,"455","455","2","6","373.045","1",,FOTOS\P1010017,"1","1",
-8.1753806715091,40.7306916119899,"456","456","2","6","373.879","1",,FOTOS\WIN_20180924_11_37_55_Pro.jpg,"1","1",
-8.17545548483588,40.7304264742073,"457","457","1","6","374.03","1",,FOTOS\DSC_0014,"1","1",
-8.17551433287407,40.7300648025788,"458","458","1","6","375.383","1",,FOTOS\DSC_0012,"1","1",
-8.17556310450651,40.7296997415122,"459","459","1","6","377.593","1",,FOTOS\DSC_0011,"1","1",
-8.17594584499542,40.7267177402393,"460","460","4","6","398.16","1",,FOTOS\WIN_20180924_11_27_09_Pro.jpg,"1","1",
-8.17371756594325,40.7313143758746,"461","461","2","6","372.893","1",,FOTOS\DSC00288,"1","1",
-8.1737104389589,40.7312189064921,"462","462","1","6","372.806","1",,FOTOS\DSC00291,"1","1",
-8.17313042487802,40.7313706572501,"463","463","2","6","373.566","1",,FOTOS\DSC00289,"1","1",
-8.17248363632545,40.7314321968249,"464","464","2","6","373.607","1",,FOTOS\DSC00241,"1","1",
-8.17424103348948,40.7312306456035,"465","465","2","6","371.495","1",,FOTOS\DSC00292,"1","1",
-8.17301168339833,40.7308035747843,"466","466","2","6","377.95","1",,FOTOS\DSC00315,"1","1",
-8.17401988222768,40.7308524063471,"467","467","2","6","372.639","1",,FOTOS\DSC00294,"1","1",
-8.17209223387903,40.7304184776907,"468","468","2","6","382.691","1",,FOTOS\DSC00314,"1","1",
-8.17476419865002,40.7311196571066,"469","469","4","6","370.713","1",,FOTOS\DSC00281,"1","1",
-8.17492440126306,40.7305376217237,"470","470","2","6","372.698","1",,FOTOS\DSC00279,"1","1",
-8.17452759142487,40.7304321303517,"471","471","2","6","372.865","1",,FOTOS\DSC00280,"1","1",
-8.17510155959489,40.7303568228311,"472","472","4","6","373.991","1",,FOTOS\DSC00276,"1","1",
-8.17464033036394,40.7302712854352,"473","473","4","6","374.042","1",,FOTOS\DSC00296,"1","1",
-8.17310325036411,40.7300934782103,"474","474","1","6","384.408","1",,FOTOS\DSC00298,"1","1",
-8.17246221091922,40.7299275459849,"475","475","2","6","390.946","1",,FOTOS\DSC00299,"1","1",
-8.17528395913549,40.7290020496444,"476","476","4","6","382.994","1",,FOTOS\DSC00275,"1","1",
-8.17173650722617,40.7314051907867,"477","477","4","6","370.449","1",,FOTOS\DSC00239,"1","1",
-8.17213609333636,40.7312645374586,"478","478","1","6","373.719","1",,FOTOS\DSC00268,"1","1",
-8.17102953878767,40.729598561317,"479","479","2","6","382.046","1",,FOTOS\DSC00320,"1","1",
-8.18352515331455,40.7267967362015,"480","480","2","6","453.301","1",,FOTOS\WIN_20180813_16_26_39_Pro.jpg,"1","1",
-8.18418234122169,40.7261972770326,"481","481","2","6","458.853","1",,FOTOS\WIN_20180813_16_25_45_Pro.jpg,"1","1",
-8.18435466456877,40.7254147325709,"482","482","2","6","466.734","1",,FOTOS\WIN_20180813_16_24_55_Pro.jpg,"1","1",
-8.18409902647325,40.724626220117,"483","483","2","6","469.838","1",,FOTOS\WIN_20180813_16_23_30_Pro.jpg,"1","1",
-8.17192867282917,40.7299964416715,"484","484","2","6","385.408","1",,FOTOS\DSC00313,"1","1",
-8.17217222807887,40.7297036469097,"485","485","2","6","392.264","1",,FOTOS\DSC00302,"1","1",
-8.1710414979667,40.7286864796285,"486","486","2","6","386.451","1",,FOTOS\DSC00321,"1","1",
-8.17151784833362,40.7283465552381,"487","487","2","6","387.62","1",,FOTOS\DSC00322,"1","1",
-8.17191895306233,40.7286946043537,"488","488","2","6","389.88","1",,FOTOS\DSC00312,"1","1",
-8.17225040770296,40.7280666518097,"489","489","4","6","389.643","1",,FOTOS\DSC00323,"1","1",
-8.17446827210196,40.7266764326679,"490","490","2","6","400.629","1",,FOTOS\DSC00306,"1","1",
-8.17547251223347,40.7275647596935,"491","491","4","6","393.797","1",,FOTOS\DSC00273,"1","1",
-8.17292817939755,40.7277019151907,"492","492","2","6","391.35","1",,FOTOS\DSC00310,"1","1",
-8.17293392445469,40.725484857511,"493","493","2","6","380.296","1",,FOTOS\DSC00325,"1","1",
-8.17251586543828,40.7257840776631,"494","494","2","6","376.647","1",,FOTOS\DSC00222,"1","1",
-8.17303586844134,40.724916275765,"495","495","2","6","380.975","1",,FOTOS\DSC00221,"1","1",
-8.17527479963771,40.7255351641146,"496","496","2","6","399.965","1",,FOTOS\DSC00307,"1","1",
-8.17645680797211,40.7254553096764,"497","497","4","6","402.858","1",,FOTOS\DSC00271,"1","1",
-8.18361826194587,40.7252145593646,"498","498","2","6","463.797","1",,FOTOS\WIN_20180813_16_18_54_Pro.jpg,"1","1",
-8.18230459769474,40.7229829758182,"499","499","2","6","456.346","1",,FOTOS\WIN_20180813_16_09_01_Pro.jpg,"1","1",
-8.18097814043344,40.724572938661,"500","500","2","6","434.475","1",,FOTOS\WIN_20180924_10_58_00_Pro.jpg,"1","1",
-8.180930231725,40.7249362430688,"501","501","2","6","433.04","1",,FOTOS\P1010032,"1","1",
-8.18102701354199,40.7248042765535,"502","502","2","6","434.325","1",,FOTOS\WIN_20180924_10_56_01_Pro.jpg,"1","1",
-8.18180680269061,40.7230453885941,"503","503","2","6","446.566","1",,FOTOS\WIN_20180813_16_12_48_Pro.jpg,"1","1",
-8.18165970224058,40.7245627214176,"504","504","2","6","441.19","1",,FOTOS\WIN_20180813_16_15_23_Pro.jpg,"1","1",
-8.18084521167037,40.7247097552373,"505","505","2","6","433.809","1",,FOTOS\WIN_20180924_10_58_41_Pro.jpg,"1","1",
-8.17573770960964,40.7245714520065,"506","506","2","6","396.96","1",,FOTOS\DSC00219,"1","1",
-8.17505933721831,40.7245124585648,"507","507","2","6","392.364","1",,FOTOS\DSC00218,"1","1",
-8.1744312444484,40.7227888691239,"508","508","2","6","401.129","1",,FOTOS\DSC00213,"1","1",
-8.17490913110933,40.7195579824588,"509","509","2","6","420.299","1",,FOTOS\DSC00211,"1","1",
-8.18543194420987,40.7234973511873,"510","510","2","6","475.309","1",,FOTOS\P1010088,"1","1",
-8.18685074280329,40.722507346709,"511","511","2","6","485.322","1",,FOTOS\P1010086,"1","1",
-8.18577272769983,40.7230730737638,"512","512","2","6","477.292","1",,FOTOS\P1010087,"1","1",
-8.18785025662531,40.7218570081278,"513","513","2","6","496.182","1",,FOTOS\P1010085,"1","1",
-8.1841455644687,40.7239512224655,"514","514","2","6","472.916","1",,FOTOS\P1010091,"1","1",
-8.18390318231349,40.7230877703696,"515","515","2","6","466.617","1",,FOTOS\P1010092,"1","1",
-8.18323795760133,40.7223085553314,"516","516","2","6","461.115","1",,FOTOS\P1010093,"1","1",
-8.1826092709764,40.7215719730214,"517","517","2","6","457.952","1",,FOTOS\P1010094,"1","1",
-8.18230849663124,40.7216389239291,"518","518","2","6","456.222","1",,FOTOS\P1010030,"1","1",
-8.18209002278143,40.7222774874554,"519","519","2","6","451.839","1",,FOTOS\P1010029,"1","1",
-8.17841304726745,40.7261394128755,"520","520","2","6","409.013","1",,FOTOS\WIN_20180924_10_44_03_Pro.jpg,"1","1",
-8.17876900322093,40.7261445531907,"521","521","2","6","411.294","1",,FOTOS\WIN_20180924_10_44_47_Pro.jpg,"1","1",
-8.1781218046805,40.7261283101068,"522","522","2","6","407.817","1",,FOTOS\WIN_20180924_10_43_19_Pro.jpg,"1","1",
-8.17775072244936,40.7264446434413,"523","523","2","6","406.664","1",,FOTOS\P1010046,"1","1",
-8.17764257411944,40.7262661167776,"524","524","2","6","410.089","1",,FOTOS\P1010047,"1","1",
-8.18483884783561,40.7093909474764,"525","525","2","6","466.208","1",,FOTOS\WIN_20180813_14_59_31_Pro.jpg,"1","1",
-8.17748229246097,40.726017919001,"526","526","2","6","405.873","1",,FOTOS\WIN_20180924_10_42_02_Pro.jpg,"1","1",
-8.17940716577497,40.7213468558976,"527","527","2","6","427.224","1",,FOTOS\DSC00205,"1","1",
-8.17960044984466,40.7209971964151,"528","528","2","6","430.756","1",,FOTOS\P1010101,"1","1",
-8.18208250676399,40.720953121715,"529","529","2","6","456.826","1",,FOTOS\P1010096,"1","1",
-8.18157195582433,40.7205133043111,"530","530","2","6","455.451","1",,FOTOS\P1010097,"1","1",
-8.1806966442074,40.7199364162473,"531","531","2","6","451.696","1",,FOTOS\P1010098,"1","1",
-8.17984144077899,40.7195520403246,"532","532","2","6","447.015","1",,FOTOS\P1010099,"1","1",
-8.17662177494023,40.7195323369176,"533","533","2","6","428.312","1",,FOTOS\DSC00208,"1","1",
-8.17633485026655,40.7237929690403,"534","534","2","6","396.27","1",,FOTOS\WIN_20180924_11_08_55_Pro.jpg,"1","1",
-8.17594708844825,40.721516082375,"535","535","2","6","410.911","1",,FOTOS\P1010076,"1","1",
-8.17713042611088,40.7172257905436,"536","536","4","6","438.837","1",,FOTOS\p1010072,"1","1",
-8.17711982536742,40.7171564335705,"537","537","4","6","438.971","1",,FOTOS\p1010071,"1","1",
-8.1776366748762,40.7169961627634,"538","538","2","6","442.691","1",,FOTOS\p1010069,"1","1",
-8.17508413563418,40.7044014586188,"539","539","4","6","441.257","1",,FOTOS\p1010067,"1","1",
-8.17527633457694,40.7076565348462,"540","540","2","6","457.506","1",,FOTOS\p1010066,"1","1",
-8.17685571664274,40.7114663217086,"541","541","2","6","466.263","1",,FOTOS\p1010065,"1","1",
-8.17688731981967,40.7117881458665,"542","542","4","6","466.035","1",,FOTOS\p1010064,"1","1",
-8.17730947641205,40.7121906294318,"543","543","2","6","465.152","1",,FOTOS\P1010063,"1","1",
-8.20439035530801,40.7154321332979,"544","544","2","6","524.84","1",,FOTOS\P1010032,"1","1",
-8.18759048159671,40.7195221516984,"545","545","2","6","508.056","1",,FOTOS\P1010011,"1","1",
-8.18758652623777,40.7211888935616,"546","546","2","6","502.24","1",,FOTOS\P1010013,"1","1",
-8.18657532136808,40.7209609076801,"547","547","2","6","503.397","1",,FOTOS\P1010014,"1","1",
-8.18574117615434,40.7204634095601,"548","548","2","6","508.114","1",,FOTOS\P1010015,"1","1",
-8.18518884935977,40.7197208945804,"549","549","2","6","510.133","1",,FOTOS\P1010016,"1","1",
-8.17835403662123,40.7123907139872,"550","550","2","6","465.468","1",,FOTOS\p1010055,"1","1",
-8.17788220112601,40.7125492163674,"551","551","2","6","465.087","1",,FOTOS\p1010056,"1","1",
-8.17992655899975,40.7108294389858,"552","552","2","6","470.282","1",,FOTOS\p1010050,"1","1",
-8.18124374738047,40.7093267815602,"553","553","2","6","464.816","1",,FOTOS\p1010054,"1","1",
-8.18067575189844,40.7108872548825,"554","554","2","6","472.522","1",,FOTOS\p1010053,"1","1",
-8.18196629610772,40.7118211036967,"555","555","2","6","477.434","1",,FOTOS\p1010041,"1","1",
-8.18324500726239,40.7116694571578,"556","556","2","6","482.941","1",,FOTOS\p1010046,"1","1",
-8.18429262747643,40.7117576524945,"557","557","2","6","489.698","1",,FOTOS\p1010040,"1","1",
-8.18509164073869,40.7111701944892,"558","558","2","6","487.427","1",,FOTOS\p1010037,"1","1",
-8.19059301022283,40.710263867789,"559","559","2","6","499.649","1",,FOTOS\WIN_20180813_14_55_30_Pro.jpg,"1","1",
-8.18770372997246,40.710723660092,"560","560","2","6","491.778","1",,FOTOS\p1010030,"1","1",
-8.184075470351,40.7130078697052,"561","561","2","6","504.078","1",,FOTOS\p1010025,"1","1",
-8.18515602569151,40.714997555993,"562","562","2","6","510.527","1",,FOTOS\P1010021,"1","1",
-8.18445130732566,40.7177662941645,"563","563","2","6","504.646","1",,FOTOS\P1010019,"1","1",
-8.17224163610559,40.7329109219013,"564","564","2","6","365.468","1",,FOTOS\DSC00263,"1","1",
-8.17043249610549,40.7281237324608,"565","565","2","6","374.843","1",,FOTOS\DSC00226,"1","1",
-8.1711421727807,40.7272508507887,"566","566","2","6","373.242","1",,FOTOS\DSC00225,"1","1",
-8.17181843222792,40.7263602641252,"567","567","2","6","374.168","1",,FOTOS\DSC00223,"1","1",
-8.18835790520088,40.714579366798,"568","568","2","6","507.625","1",,FOTOS\WIN_20180813_15_06_19_Pro.jpg,"1","1",
-8.19800635244203,40.7084669649566,"569","569","2","6","478.904","1",,FOTOS\WIN_20180813_14_01_49_Pro.jpg,"1","1",
-8.19518353430584,40.711601285609,"570","570","2","6","468.791","1",,FOTOS\WIN_20180813_13_57_18_Pro.jpg,"1","1",
-8.19352517106504,40.71156063398,"571","571","2","6","478.288","1",,FOTOS\WIN_20180813_13_56_12_Pro.jpg,"1","1",
-8.19693126073634,40.7116182797211,"572","572","2","6","470.771","1",,FOTOS\WIN_20180813_14_46_16_Pro.jpg,"1","1",
-8.19169531086414,40.7132073865885,"573","573","2","6","495.092","1",,FOTOS\WIN_20180813_13_55_00_Pro.jpg,"1","1",
-8.1957499173046,40.7131146624989,"574","574","2","6","482.699","1",,FOTOS\WIN_20180813_14_41_43_Pro.jpg,"1","1",
-8.19014951673052,40.7135875769858,"575","575","2","6","501.175","1",,FOTOS\WIN_20180813_13_53_22_Pro.jpg,"1","1",
-8.19236496240359,40.7134471433734,"576","576","2","6","494.428","1",,FOTOS\WIN_20180813_14_51_55_Pro.jpg,"1","1",
-8.20226061433502,40.7215784203879,"577","577","2","6","458.99","1",,FOTOS\WIN_20180813_15_33_54_Pro.jpg,"1","1",
-8.20279091277689,40.7207837281088,"578","578","2","6","467.507","1",,FOTOS\WIN_20180813_15_35_22_Pro.jpg,"1","1",
-8.20174658097473,40.7203711740559,"579","579","2","6","476.077","1",,FOTOS\WIN_20180813_15_41_51_Pro.jpg,"1","1",
-8.20059858942751,40.7202477070119,"580","580","2","6","482.974","1",,FOTOS\WIN_20180813_15_38_11_Pro.jpg,"1","1",
-8.19956786037102,40.7201142285,"581","581","2","6","489.464","1",,FOTOS\WIN_20180813_15_44_59_Pro.jpg,"1","1",
-8.19942277916478,40.7202224718707,"582","582","2","6","490.148","1",,FOTOS\WIN_20180813_15_45_14_Pro.jpg,"1","1",
-8.19828826037101,40.7200108684672,"583","583","2","6","495.703","1",,FOTOS\WIN_20180813_15_48_24_Pro.jpg,"1","1",
-8.1979790209289,40.7198315445303,"584","584","2","6","496.947","1",,FOTOS\WIN_20180813_15_49_22_Pro.jpg,"1","1",
-8.19714497835868,40.7197867237031,"585","585","2","6","499.463","1",,FOTOS\WIN_20180813_15_50_47_Pro.jpg,"1","1",
-8.19685158644215,40.7195778963279,"586","586","2","6","501.427","1",,FOTOS\WIN_20180813_15_51_19_Pro.jpg,"1","1",
-8.19605208023673,40.7194535967545,"587","587","2","6","504.972","1",,FOTOS\WIN_20180813_15_52_10_Pro.jpg,"1","1",
-8.19574371865225,40.719305162743,"588","588","2","6","507.263","1",,FOTOS\WIN_20180813_15_52_52_Pro.jpg,"1","1",
-8.19549124293549,40.7191282506841,"589","589","2","6","509.596","1",,FOTOS\WIN_20180813_15_53_13_Pro.jpg,"1","1",
-8.19063493433616,40.715746052388,"590","590","2","6","494.037","1",,FOTOS\WIN_20180813_15_08_40_Pro.jpg,"1","1",
-8.18911017763318,40.7194993800228,"591","591","2","6","489.487","1",,FOTOS\WIN_20180813_16_01_39_Pro.jpg,"1","1",
-8.19012684223035,40.7168897604557,"592","592","4","6","490.149","1",,FOTOS\WIN_20180813_15_18_31_Pro.jpg,"1","1",
-8.17712540109848,40.7325866782217,"593","593","2","6",NC,"2",,FOTOS\OF-UFO-170518-140240,"1","1",
-8.17794439252535,40.7327609373183,"594","594","2","6",NC,"2",,FOTOS\OF-UFO-170518-142348,"1","1",
-8.17478821274387,40.7195889997044,"595","595","2","6",NC,"2",,FOTOS\OF-UFO-170522-105023,"1","1",
-8.17152917047152,40.7311514878603,"596","596","2","6",NC,"2",,FOTOS\OF-UFO-170525-093217,"1","1",
-8.17173301838493,40.7313353152136,"597","597","2","6",NC,"2",,FOTOS\OF-UFO-170525-093446,"1","1",
-8.17388339987595,40.7307622251127,"598","598","2","6",NC,"2",,FOTOS\OF-UFO-170525-110502,"1","1",
-8.17371048955886,40.7308064807391,"599","599","2","6",NC,"2",,FOTOS\OF-UFO-170525-111450,"1","1",
-8.17346340231735,40.7339618849921,"600","600","2","6",NC,"1",,FOTOS\OF-UFO-170526-111957,"1","1",
